ID,Office_PIN,Applicant_Gender,Applicant_Marital_Status,Applicant_Occupation,Applicant_Qualification,Manager_Joining_Designation,Manager_Current_Designation,Manager_Status,Manager_Gender,Manager_Num_Application,Manager_Num_Coded,Manager_Business,Manager_Num_Products,Business_Sourced,Applicant_Age,Manager_Age,Manager_Tenure,Application_Receipt_Month,Application_Receipt_Year,City_Name,Country_Name
FIN1009195,400075,M,M,Unknown,Graduate,2.0,4.0,Confirmation,M,4.0,0.0,688460.0,11.0,0,27.0,30.0,66.0,6,2008,Maharashtra,India
FIN1009196,400075,M,S,Unknown,Graduate,0.0,4.0,Confirmation,M,0.0,0.0,208208.0,6.0,0,33.0,36.0,80.0,6,2008,Maharashtra,India
FIN1009197,411006,M,S,Unknown,Others,1.0,1.0,Probation,M,3.0,0.0,0.0,0.0,1,26.0,26.0,2.0,6,2008,Maharashtra,India
FIN1009198,411006,M,S,Unknown,Others,1.0,1.0,Probation,M,3.0,0.0,0.0,0.0,0,25.0,26.0,2.0,6,2008,Maharashtra,India
FIN1009199,500016,M,M,Unknown,Graduate,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,0,34.0,34.0,2.0,6,2008,Telangana,India
FIN1009200,211001,M,M,Unknown,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,1,29.0,31.0,1.0,6,2008,Uttar Pradesh,India
FIN1009201,180012,F,S,Unknown,Graduate,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,1,23.0,36.0,0.0,6,2008,Jammu and Kashmir,India
FIN1009202,233001,M,M,Others,Graduate,1.0,1.0,Confirmation,M,1.0,0.0,313388.0,14.0,1,45.0,35.0,9.0,6,2008,Uttar Pradesh,India
FIN1009203,141001,M,M,Unknown,Class XII,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,1,37.0,39.0,0.0,6,2008,Центральный федеральный округ,Россия
FIN1009204,211001,M,M,Others,Graduate,,,,,,,,,1,26.0,,,6,2008,Uttar Pradesh,India
FIN1009205,211001,M,S,Unknown,Graduate,1.0,3.0,Confirmation,M,1.0,0.0,957689.0,38.0,0,26.0,32.0,25.0,6,2008,Uttar Pradesh,India
FIN1009206,277001,M,M,Unknown,Graduate,,,,,,,,,1,50.0,,,6,2008,Uttar Pradesh,India
FIN1009207,277001,M,S,Others,Class XII,,,,,,,,,1,20.0,,,6,2008,Uttar Pradesh,India
FIN1009208,211001,M,S,Others,Others,1.0,3.0,Confirmation,M,1.0,0.0,957689.0,38.0,1,20.0,32.0,25.0,6,2008,Uttar Pradesh,India
FIN1009209,700016,M,S,Unknown,Graduate,,,,,,,,,0,27.0,,,6,2008,West Bengal,India
FIN1009210,400092,M,S,Salaried,Graduate,3.0,3.0,Probation,M,1.0,0.0,0.0,0.0,1,26.0,35.0,1.0,6,2008,Maharashtra,India
FIN1009211,273001,M,M,Unknown,Graduate,2.0,2.0,Probation,M,3.0,0.0,0.0,0.0,0,24.0,23.0,2.0,6,2008,Uttar Pradesh,India
FIN1009212,400075,F,S,Unknown,Graduate,,,,,,,,,1,23.0,,,6,2008,Maharashtra,India
FIN1009213,533101,M,M,Salaried,Class XII,2.0,2.0,Confirmation,M,2.0,2.0,236493.0,10.0,1,40.0,30.0,8.0,6,2008,Andhra Pradesh,India
FIN1009214,201301,M,S,Unknown,Graduate,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,1,29.0,33.0,0.0,6,2008,Uttar Pradesh,India
FIN1009215,802101,M,M,Unknown,Graduate,1.0,1.0,Confirmation,M,2.0,1.0,734889.0,22.0,1,32.0,26.0,23.0,6,2008,Bihar,India
FIN1009216,201001,M,S,Business,Graduate,1.0,3.0,Confirmation,M,1.0,0.0,296791.0,15.0,1,36.0,39.0,55.0,6,2008,Uttar Pradesh,India
FIN1009217,285001,F,M,Unknown,Graduate,,,,,,,,,1,32.0,,,6,2008,Uttar Pradesh,India
FIN1009218,400075,F,S,Others,Graduate,,,,,,,,,0,39.0,,,6,2008,Maharashtra,India
FIN1009219,202001,M,M,Salaried,Graduate,3.0,3.0,Probation,M,1.0,0.0,0.0,0.0,0,27.0,33.0,3.0,6,2008,基隆市,臺灣
FIN1009220,713303,M,S,Unknown,Graduate,,,,,,,,,1,19.0,,,6,2008,Unknown,Unknown
FIN1009221,802101,M,M,Salaried,Graduate,1.0,1.0,Confirmation,M,2.0,1.0,734889.0,22.0,1,26.0,26.0,23.0,6,2008,Bihar,India
FIN1009222,201301,M,S,Salaried,Graduate,3.0,3.0,Probation,M,4.0,0.0,0.0,0.0,0,26.0,31.0,2.0,6,2008,Uttar Pradesh,India
FIN1009223,201301,F,M,Others,Others,3.0,3.0,Probation,M,2.0,0.0,0.0,0.0,0,35.0,35.0,1.0,6,2008,Uttar Pradesh,India
FIN1009224,209625,M,M,Salaried,Class XII,,,,,,,,,1,39.0,,,6,2008,Uttar Pradesh,India
FIN1009225,211001,M,S,Unknown,Graduate,,,,,,,,,0,48.0,,,6,2008,Uttar Pradesh,India
FIN1009226,121002,F,M,Unknown,Graduate,3.0,3.0,Probation,M,2.0,0.0,0.0,0.0,0,52.0,36.0,2.0,6,2008,Haryana,India
FIN1009227,533101,M,M,Unknown,Graduate,4.0,4.0,Confirmation,M,3.0,1.0,622507.0,17.0,0,34.0,34.0,10.0,6,2008,Andhra Pradesh,India
FIN1009228,233001,M,M,Others,Class XII,1.0,2.0,Confirmation,M,2.0,0.0,375019.0,18.0,0,24.0,40.0,59.0,6,2008,Uttar Pradesh,India
FIN1009229,233001,M,M,Others,Graduate,1.0,1.0,Confirmation,M,2.0,0.0,378510.0,9.0,0,32.1277766024963,31.0,29.0,6,2008,Uttar Pradesh,India
FIN1009230,180012,M,M,Business,Graduate,3.0,3.0,Probation,M,2.0,0.0,0.0,0.0,0,42.0,41.0,1.0,6,2008,Jammu and Kashmir,India
FIN1009231,201301,M,M,Others,Graduate,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,0,33.0,38.0,0.0,6,2008,Uttar Pradesh,India
FIN1009232,273001,F,S,Unknown,Graduate,1.0,1.0,Probation,M,2.0,0.0,0.0,0.0,0,26.0,41.0,1.0,6,2008,Uttar Pradesh,India
FIN1009233,208001,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,6.0,6.0,114571.0,4.0,0,31.0,29.0,6.0,6,2008,Uttar Pradesh,India
FIN1009234,851101,M,M,Self Employed,Graduate,1.0,4.0,Confirmation,M,0.0,0.0,420237.0,18.0,0,22.0,31.0,49.0,6,2008,Bihar,India
FIN1009235,695014,F,M,Unknown,Graduate,,,,,,,,,0,31.0,,,6,2008,Kerala,India
FIN1009236,202001,M,M,Unknown,Graduate,3.0,3.0,Probation,M,1.0,0.0,0.0,0.0,0,49.0,33.0,3.0,6,2008,基隆市,臺灣
FIN1009237,533101,M,M,Salaried,Graduate,2.0,2.0,Confirmation,M,2.0,2.0,236493.0,10.0,0,54.0,30.0,8.0,6,2008,Andhra Pradesh,India
FIN1009238,141001,M,M,Unknown,Class XII,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,0,47.0,39.0,0.0,6,2008,Центральный федеральный округ,Россия
FIN1009239,141001,M,M,Salaried,Graduate,1.0,4.0,Confirmation,M,2.0,0.0,445278.0,16.0,0,34.0,40.0,71.0,6,2008,Центральный федеральный округ,Россия
FIN1009240,273001,M,S,Unknown,Graduate,2.0,2.0,Probation,M,2.0,1.0,60035.0,3.0,0,36.0,33.0,7.0,6,2008,Uttar Pradesh,India
FIN1009241,400075,M,S,Unknown,Others,0.0,4.0,Confirmation,M,0.0,0.0,208208.0,6.0,0,36.0,36.0,80.0,6,2008,Maharashtra,India
FIN1009242,400075,F,M,Unknown,Graduate,2.0,3.0,Confirmation,M,3.0,0.0,395104.0,11.0,0,46.0,45.0,16.0,6,2008,Maharashtra,India
FIN1009243,841226,M,M,Business,Graduate,,,,,,,,,1,34.0,,,6,2008,Bihar,India
FIN1009244,452003,M,M,Salaried,Graduate,3.0,3.0,Probation,M,3.0,0.0,0.0,0.0,1,27.0,25.0,1.0,6,2008,Madhya Pradesh,India
FIN1009245,452003,M,S,Unknown,Graduate,2.0,2.0,Probation,M,1.0,0.0,0.0,0.0,1,24.0,22.0,1.0,6,2008,Madhya Pradesh,India
FIN1009246,422005,M,M,Others,Graduate,3.0,3.0,Probation,M,3.0,1.0,0.0,0.0,1,32.0,37.0,1.0,6,2008,Maharashtra,India
FIN1009247,600017,M,S,Others,Class XII,3.0,3.0,Probation,M,3.0,1.0,0.0,0.0,1,21.0,34.0,2.0,6,2008,Tamil Nadu,India
FIN1009248,600017,F,M,Unknown,Graduate,3.0,3.0,Probation,M,2.0,0.0,0.0,0.0,1,49.0,38.0,1.0,6,2008,Tamil Nadu,India
FIN1009249,560001,M,S,Salaried,Others,1.0,1.0,Probation,F,2.0,2.0,114332.0,2.0,0,26.0,23.0,3.0,6,2008,Karnataka,India
FIN1009250,444601,M,M,Unknown,Graduate,2.0,3.0,Confirmation,M,4.0,0.0,238950.0,5.0,0,39.0,40.0,56.0,6,2008,Maharashtra,India
FIN1009251,814112,M,M,Business,Graduate,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,1,29.0,29.0,1.0,6,2008,Jharkhand,India
FIN1009252,814112,M,S,Unknown,Graduate,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,0,21.0,29.0,1.0,6,2008,Jharkhand,India
FIN1009253,713303,M,M,Unknown,Graduate,,,,,,,,,1,31.0,,,6,2008,Unknown,Unknown
FIN1009254,141001,M,S,Unknown,Graduate,,,,,,,,,0,22.0,,,6,2008,Центральный федеральный округ,Россия
FIN1009255,751009,F,M,Others,Others,,,,,,,,,0,24.0,,,6,2008,Odisha,India
FIN1009256,851101,M,M,Unknown,Class XII,1.0,3.0,Confirmation,M,0.0,0.0,298926.0,12.0,1,40.0,30.0,31.0,6,2008,Bihar,India
FIN1009257,751009,M,S,Unknown,Graduate,,,,,,,,,0,23.0,,,6,2008,Odisha,India
FIN1009258,208001,F,S,Unknown,Graduate,1.0,1.0,Confirmation,M,6.0,6.0,114571.0,4.0,0,18.0,29.0,6.0,6,2008,Uttar Pradesh,India
FIN1009259,277001,M,M,Salaried,Class XII,1.0,2.0,Confirmation,M,3.0,1.0,339555.0,13.0,1,30.0,38.0,58.0,6,2008,Uttar Pradesh,India
FIN1009260,201301,M,S,Unknown,Class XII,3.0,3.0,Probation,M,1.0,0.0,0.0,0.0,0,22.0,35.0,1.0,6,2008,Uttar Pradesh,India
FIN1009261,125001,M,M,Salaried,Graduate,1.0,1.0,Confirmation,M,0.0,0.0,155259.0,5.0,1,34.0,36.0,50.0,6,2008,Haryana,India
FIN1009262,686004,F,M,Unknown,Graduate,4.0,4.0,Confirmation,M,4.0,3.0,753025.0,19.0,0,53.0,34.0,11.0,6,2008,Kerala,India
FIN1009263,843302,M,M,Unknown,Graduate,1.0,2.0,Confirmation,M,1.0,0.0,642474.0,39.0,0,43.0,43.0,50.0,6,2008,Bihar,India
FIN1009264,713303,M,M,Unknown,Class XII,1.0,1.0,Confirmation,M,2.0,3.0,278474.0,13.0,0,28.0,29.0,7.0,6,2008,Unknown,Unknown
FIN1009265,221010,M,S,Unknown,Graduate,2.0,2.0,Probation,M,0.0,2.0,0.0,0.0,0,22.0,26.0,2.0,6,2008,Uttar Pradesh,India
FIN1009266,226001,M,S,Unknown,Class XII,2.0,2.0,Probation,M,2.0,0.0,0.0,0.0,0,20.0,25.0,2.0,6,2008,Uttar Pradesh,India
FIN1009267,221010,M,M,Business,Graduate,2.0,3.0,Confirmation,M,2.0,2.0,767162.0,34.0,0,40.0,31.0,64.0,6,2008,Uttar Pradesh,India
FIN1009268,400092,F,M,Others,Graduate,2.0,2.0,Confirmation,F,0.0,1.0,196827.0,10.0,0,29.0,29.0,5.0,6,2008,Maharashtra,India
FIN1009269,751009,M,M,Business,Graduate,3.0,3.0,Confirmation,M,3.0,1.0,99515.0,4.0,0,38.0,35.0,10.0,6,2008,Odisha,India
FIN1009270,110005,M,M,Salaried,Graduate,3.0,3.0,Confirmation,F,1.0,1.0,200101.0,5.0,0,59.0,35.0,8.0,6,2008,Delhi,India
FIN1009271,277001,M,M,Salaried,Class XII,,,,,,,,,0,37.0,,,6,2008,Uttar Pradesh,India
FIN1009272,273001,M,M,Unknown,Graduate,1.0,4.0,Confirmation,M,1.0,0.0,199359.0,8.0,0,27.0,30.0,60.0,6,2008,Uttar Pradesh,India
FIN1009273,273001,F,M,Salaried,Class XII,2.0,2.0,Probation,M,2.0,0.0,0.0,0.0,0,24.0,35.0,1.0,6,2008,Uttar Pradesh,India
FIN1009274,141001,M,M,Unknown,Graduate,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,0,34.0,32.0,1.0,6,2008,Центральный федеральный округ,Россия
FIN1009275,781005,M,S,Unknown,Graduate,3.0,3.0,Confirmation,M,3.0,0.0,841340.0,12.0,0,26.0,36.0,9.0,6,2008,Assam,India
FIN1009276,141001,M,M,Unknown,Graduate,2.0,2.0,Probation,M,2.0,0.0,0.0,0.0,0,31.0,34.0,1.0,6,2008,Центральный федеральный округ,Россия
FIN1009277,221010,F,S,Unknown,Graduate,1.0,1.0,Probation,M,3.0,2.0,0.0,0.0,0,31.0,35.0,2.0,6,2008,Uttar Pradesh,India
FIN1009278,751009,M,M,Unknown,Graduate,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,0,44.0,39.0,0.0,6,2008,Odisha,India
FIN1009279,141001,M,M,Unknown,Class XII,1.0,1.0,Probation,F,0.0,0.0,0.0,0.0,0,29.0,26.0,1.0,6,2008,Центральный федеральный округ,Россия
FIN1009280,781005,M,S,Unknown,Graduate,1.0,1.0,Confirmation,F,1.0,3.0,2306195.0,12.0,0,24.0,22.0,5.0,6,2008,Assam,India
FIN1009281,201301,M,M,Self Employed,Class XII,3.0,3.0,Probation,M,9.0,2.0,0.0,0.0,0,35.0,29.0,2.0,6,2008,Uttar Pradesh,India
FIN1009282,121002,F,M,Salaried,Others,1.0,2.0,Confirmation,F,1.0,2.0,665284.0,21.0,0,27.0,25.0,23.0,6,2008,Haryana,India
FIN1009283,560001,M,M,Unknown,Graduate,2.0,2.0,Confirmation,M,3.0,1.0,277030.0,9.0,0,27.0,31.0,7.0,6,2008,Karnataka,India
FIN1009284,575003,M,M,Unknown,Graduate,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,1,61.0,31.0,0.0,6,2008,Karnataka,India
FIN1009285,277001,M,M,Unknown,Others,1.0,2.0,Confirmation,M,3.0,1.0,262354.0,12.0,1,25.0,36.0,44.0,6,2008,Uttar Pradesh,India
FIN1009286,600017,M,M,Business,Class XII,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,1,31.0,33.0,1.0,6,2008,Tamil Nadu,India
FIN1009287,600017,M,M,Others,Class XII,0.0,1.0,Confirmation,M,1.0,0.0,108029.0,6.0,1,50.0,33.0,35.0,6,2008,Tamil Nadu,India
FIN1009288,695014,F,M,Unknown,Graduate,4.0,4.0,Confirmation,F,1.0,2.0,1593748.0,20.0,1,34.0,42.0,11.0,6,2008,Kerala,India
FIN1009289,695014,F,M,Unknown,Graduate,1.0,4.0,Confirmation,F,1.0,0.0,1213677.0,11.0,0,56.0,42.0,25.0,6,2008,Kerala,India
FIN1009290,695014,F,M,Unknown,Graduate,1.0,3.0,Confirmation,M,0.0,3.0,707363.0,16.0,1,56.0,32.0,69.0,6,2008,Kerala,India
FIN1009291,695014,M,M,Unknown,Graduate,2.0,2.0,Probation,F,1.0,0.0,0.0,0.0,1,61.0,36.0,1.0,6,2008,Kerala,India
FIN1009292,411006,M,M,Unknown,Class XII,1.0,1.0,Probation,M,3.0,0.0,0.0,0.0,1,37.0,26.0,2.0,6,2008,Maharashtra,India
FIN1009293,400705,F,S,Unknown,Graduate,,,,,,,,,1,24.0,,,6,2008,Maharashtra,India
FIN1009294,843302,M,M,Unknown,Class XII,,,,,,,,,0,26.0,,,6,2008,Bihar,India
FIN1009295,848101,M,M,Unknown,Class XII,1.0,2.0,Confirmation,M,1.0,0.0,318979.0,17.0,1,34.0,36.0,35.0,6,2008,Bihar,India
FIN1009296,600017,M,M,Salaried,Graduate,3.0,3.0,Probation,M,2.0,0.0,0.0,0.0,0,55.0,38.0,1.0,6,2008,Tamil Nadu,India
FIN1009297,201301,M,M,Unknown,Graduate,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,1,37.0,38.0,0.0,6,2008,Uttar Pradesh,India
FIN1009298,462003,F,M,Unknown,Graduate,1.0,1.0,Probation,F,0.0,0.0,0.0,0.0,1,36.0,33.0,0.0,6,2008,Madhya Pradesh,India
FIN1009299,695014,M,M,Unknown,Graduate,1.0,4.0,Confirmation,M,1.0,2.0,541055.0,6.0,0,48.0,33.0,55.0,6,2008,Kerala,India
FIN1009300,560001,M,M,Unknown,Graduate,,,,,,,,,0,43.0,,,6,2008,Karnataka,India
FIN1009301,695014,F,M,Salaried,Graduate,2.0,2.0,Probation,F,1.0,0.0,0.0,0.0,1,25.0,36.0,1.0,6,2008,Kerala,India
FIN1009302,452003,F,M,Unknown,Graduate,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,1,34.0,30.0,1.0,6,2008,Madhya Pradesh,India
FIN1009303,462003,M,M,Salaried,Graduate,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,0,33.0,29.0,0.0,6,2008,Madhya Pradesh,India
FIN1009304,121002,M,M,Salaried,Graduate,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,1,32.0,34.0,0.0,6,2008,Haryana,India
FIN1009305,180012,M,S,Salaried,Graduate,3.0,3.0,Probation,M,2.0,0.0,0.0,0.0,1,31.0,41.0,1.0,6,2008,Jammu and Kashmir,India
FIN1009306,209625,M,M,Salaried,Graduate,1.0,3.0,Confirmation,M,0.0,1.0,163808.0,9.0,1,45.0,27.0,49.0,6,2008,Uttar Pradesh,India
FIN1009307,800001,M,M,Unknown,Graduate,1.0,1.0,Confirmation,M,0.0,0.0,178862.0,6.0,0,35.0,40.0,59.0,6,2008,Galați,România
FIN1009308,201301,M,M,Unknown,Class XII,,,,,,,,,1,36.0,,,6,2008,Uttar Pradesh,India
FIN1009309,530003,M,S,Salaried,Class XII,2.0,2.0,Probation,M,3.0,1.0,0.0,0.0,1,22.0,35.0,2.0,6,2008,Harghita,România
FIN1009310,233001,M,M,Unknown,Graduate,1.0,1.0,Confirmation,M,1.0,0.0,313388.0,14.0,0,26.0,35.0,9.0,6,2008,Uttar Pradesh,India
FIN1009311,695014,M,M,Unknown,Graduate,1.0,2.0,Confirmation,F,4.0,1.0,313893.0,6.0,0,60.0,28.0,24.0,6,2008,Kerala,India
FIN1009312,226001,M,M,Unknown,Graduate,2.0,4.0,Confirmation,M,1.0,0.0,291807.0,5.0,0,40.0,31.0,66.0,6,2008,Uttar Pradesh,India
FIN1009313,500016,F,M,Unknown,Graduate,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,0,30.0,34.0,1.0,6,2008,Telangana,India
FIN1009314,141001,F,M,Unknown,Graduate,,,,,,,,,0,35.0,,,6,2008,Центральный федеральный округ,Россия
FIN1009315,500016,F,M,Unknown,Graduate,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,0,25.0,34.0,0.0,6,2008,Telangana,India
FIN1009316,250001,M,M,Unknown,Graduate,2.0,2.0,Confirmation,M,2.0,1.0,155084.0,4.0,0,32.0,33.0,6.0,6,2008,山东省,中国
FIN1009317,781005,M,S,Unknown,Graduate,2.0,4.0,Confirmation,F,2.0,0.0,854221.0,18.0,0,27.0,45.0,69.0,6,2008,Assam,India
FIN1009318,686004,F,M,Unknown,Graduate,3.0,3.0,Probation,M,4.0,1.0,0.0,0.0,0,51.0,34.0,3.0,6,2008,Kerala,India
FIN1009319,201301,M,M,Unknown,Graduate,3.0,3.0,Probation,M,1.0,0.0,0.0,0.0,0,34.0,34.0,1.0,6,2008,Uttar Pradesh,India
FIN1009320,600017,F,M,Others,Graduate,2.0,4.0,Confirmation,M,0.0,1.0,312759.0,7.0,0,32.1277766024963,37.0,12.0,6,2008,Tamil Nadu,India
FIN1009321,224122,M,S,Unknown,Graduate,1.0,3.0,Confirmation,M,1.0,0.0,242341.0,13.0,0,18.0,36.0,59.0,6,2008,Uttar Pradesh,India
FIN1009322,305001,M,M,Business,Graduate,1.0,1.0,Probation,F,2.0,0.0,15289.0,1.0,0,31.0,26.0,4.0,6,2008,Rajasthan,India
FIN1009323,814112,M,M,Salaried,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,0,29.0,29.0,1.0,6,2008,Jharkhand,India
FIN1009324,201001,M,M,Unknown,Graduate,2.0,2.0,Confirmation,M,1.0,3.0,127000.0,4.0,0,46.0,31.0,5.0,6,2008,Uttar Pradesh,India
FIN1009325,462003,M,M,Unknown,Class XII,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,0,55.0,46.0,0.0,6,2008,Madhya Pradesh,India
FIN1009326,695014,F,M,Unknown,Graduate,1.0,2.0,Confirmation,M,1.0,0.0,448002.0,5.0,0,42.0,38.0,25.0,6,2008,Kerala,India
FIN1009327,695014,F,M,Unknown,Graduate,1.0,1.0,Confirmation,F,4.0,1.0,161814.0,5.0,0,56.0,46.0,12.0,6,2008,Kerala,India
FIN1009328,560001,F,M,Others,Class XII,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,0,42.0,32.0,1.0,6,2008,Karnataka,India
FIN1009329,400705,M,M,Unknown,Graduate,,,,,,,,,0,41.0,,,6,2008,Maharashtra,India
FIN1009330,695014,M,M,Unknown,Graduate,3.0,4.0,Confirmation,M,0.0,0.0,1141907.0,15.0,0,64.0,39.0,84.0,6,2008,Kerala,India
FIN1009331,575003,F,S,Salaried,Class XII,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,1,23.0,31.0,0.0,6,2008,Karnataka,India
FIN1009332,814112,M,M,Business,Class XII,,,,,,,,,0,51.0,,,6,2008,Jharkhand,India
FIN1009333,695014,M,S,Unknown,Graduate,1.0,1.0,Probation,M,1.0,0.0,0.0,0.0,1,26.0,28.0,1.0,6,2008,Kerala,India
FIN1009334,848101,M,S,Others,Graduate,1.0,2.0,Confirmation,M,1.0,0.0,240931.0,17.0,0,23.0,33.0,20.0,6,2008,Bihar,India
FIN1009335,834001,F,M,Unknown,Others,3.0,3.0,Probation,F,1.0,0.0,0.0,0.0,0,50.0,31.0,1.0,6,2008,Jharkhand,India
FIN1009336,686004,M,M,Unknown,Graduate,1.0,1.0,Confirmation,M,0.0,0.0,100053.0,5.0,1,56.0,27.0,6.0,6,2008,Kerala,India
FIN1009337,851101,F,M,Unknown,Class XII,1.0,4.0,Confirmation,M,0.0,2.0,850742.0,42.0,1,31.0,36.0,49.0,6,2008,Bihar,India
FIN1009338,700016,M,M,Unknown,Graduate,3.0,3.0,Confirmation,M,2.0,1.0,358669.0,15.0,1,33.0,32.0,7.0,6,2008,West Bengal,India
FIN1009339,575003,F,M,Unknown,Graduate,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,1,42.0,28.0,0.0,6,2008,Karnataka,India
FIN1009340,221010,M,S,Unknown,Graduate,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,0,23.0,36.0,0.0,6,2008,Uttar Pradesh,India
FIN1009341,141001,M,M,Salaried,Graduate,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,0,32.0,32.0,1.0,6,2008,Центральный федеральный округ,Россия
FIN1009342,462003,M,S,Salaried,PostGrad,2.0,2.0,Probation,M,3.0,0.0,0.0,0.0,1,28.0,42.0,1.0,6,2008,Madhya Pradesh,India
FIN1009343,221010,M,S,Salaried,PostGrad,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,0,27.0,23.0,1.0,6,2008,Uttar Pradesh,India
FIN1009344,390020,M,S,Salaried,Graduate,3.0,3.0,Probation,M,3.0,0.0,0.0,0.0,1,22.0,34.0,2.0,6,2008,Центральный федеральный округ,Россия
FIN1009345,226001,F,S,Business,Class XII,2.0,2.0,Probation,M,2.0,0.0,0.0,0.0,1,19.0,31.0,2.0,6,2008,Uttar Pradesh,India
FIN1009346,110005,M,M,Salaried,Graduate,3.0,3.0,Probation,M,1.0,0.0,0.0,0.0,0,28.0,38.0,1.0,6,2008,Delhi,India
FIN1009347,800001,F,M,Unknown,Graduate,1.0,1.0,Probation,M,4.0,0.0,0.0,0.0,0,39.0,28.0,1.0,6,2008,Galați,România
FIN1009348,800001,M,M,Unknown,Graduate,1.0,1.0,Probation,M,4.0,0.0,0.0,0.0,0,54.0,28.0,1.0,6,2008,Galați,România
FIN1009349,800001,M,M,Salaried,Graduate,1.0,1.0,Probation,M,4.0,0.0,0.0,0.0,0,44.0,28.0,1.0,6,2008,Galați,România
FIN1009350,201301,F,M,Unknown,Graduate,3.0,3.0,Probation,M,2.0,0.0,0.0,0.0,0,26.0,35.0,1.0,6,2008,Uttar Pradesh,India
FIN1009351,695014,F,M,Unknown,Class XII,2.0,2.0,Confirmation,M,5.0,3.0,507586.0,8.0,0,25.0,33.0,6.0,6,2008,Kerala,India
FIN1009352,180012,F,S,Unknown,Graduate,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,0,24.0,44.0,0.0,6,2008,Jammu and Kashmir,India
FIN1009353,686004,F,M,Salaried,Graduate,1.0,2.0,Confirmation,F,1.0,0.0,137207.0,7.0,0,60.0,46.0,25.0,6,2008,Kerala,India
FIN1009354,686004,F,M,Unknown,Graduate,1.0,2.0,Confirmation,F,1.0,0.0,137207.0,7.0,0,47.0,46.0,25.0,6,2008,Kerala,India
FIN1009355,230001,M,M,Salaried,Graduate,,,,,,,,,0,28.0,,,6,2008,Гродненская область,Беларусь
FIN1009356,575003,F,M,Unknown,Class XII,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,0,38.0,31.0,0.0,6,2008,Karnataka,India
FIN1009357,500016,M,M,Others,Others,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,0,36.0,34.0,1.0,6,2008,Telangana,India
FIN1009358,250001,M,M,Salaried,PostGrad,2.0,5.0,Confirmation,M,3.0,1.0,1844599.0,40.0,0,27.0,31.0,70.0,6,2008,山东省,中国
FIN1009359,141001,M,M,Unknown,Graduate,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,0,34.0,32.0,1.0,6,2008,Центральный федеральный округ,Россия
FIN1009360,273001,M,M,Others,Class XII,,,,,,,,,0,50.0,,,6,2008,Uttar Pradesh,India
FIN1009361,250001,M,M,Salaried,Others,6.0,5.0,Confirmation,M,2.0,0.0,1082724.0,31.0,0,35.0,37.0,53.0,6,2008,山东省,中国
FIN1009362,686004,M,S,Unknown,Graduate,3.0,3.0,Probation,M,4.0,1.0,0.0,0.0,1,25.0,34.0,3.0,6,2008,Kerala,India
FIN1009363,121002,M,M,Others,Graduate,,,,,,,,,1,40.0,,,6,2008,Haryana,India
FIN1009364,274001,M,M,Others,PostGrad,1.0,2.0,Confirmation,M,2.0,0.0,87092.0,5.0,1,40.0,34.0,50.0,6,2008,Uttar Pradesh,India
FIN1009365,230001,F,M,Salaried,Class XII,,,,,,,,,1,36.0,,,6,2008,Гродненская область,Беларусь
FIN1009366,533101,M,M,Salaried,Graduate,2.0,2.0,Confirmation,M,4.0,1.0,150068.0,6.0,1,30.0,31.0,6.0,6,2008,Andhra Pradesh,India
FIN1009367,411006,F,M,Unknown,Graduate,1.0,1.0,Confirmation,M,4.0,0.0,357519.0,14.0,0,23.0,30.0,8.0,6,2008,Maharashtra,India
FIN1009368,500016,M,M,Unknown,Class XII,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,0,31.0,41.0,0.0,6,2008,Telangana,India
